text,labelWojciechowski zrobił złe wrażenie i zapewne czeka go powtórne przesłuchanie w europarlamencie,__label__1
Dziewczyna Leonardo DiCaprio dużej o różnicy wieku. "Nie przeszkadza mi że Leo jest o 23 lata starszy". Amant w końcu znalazł tę jedyną?,__label__2
Kolejna gwiazda z Korei Południowej nie żyje. Cha In Ha miał 27 lat. "Czarna seria",__label__2
Królowa Elżbieta II ponagla córkę księżną Annę w czasie rozmowy z Donaldem Trumpem. Zrobiło się niezręcznie,__label__2
Adam Zdrójkowski prowadzi własny bar alkoholowy. Zdradził swoje sposoby na odmawianie klientom wypicia z nimi,__label__2
Joanna Przetakiewicz zaprosiła nas do swojego mieszkania. Złote żyrandole to hit [TYLKO U NAS],__label__2
"Wiedźmin" zbliża się wielkimi krokami. Anya Chalotra - Yennefer - na spotkaniu z mediami wyglądała bosko,__label__2
Małgorzata Kożuchowska na romantycznym selfie. Fani patrzą na jej dłoń. "Co się w paluszka stało?",__label__2
Anna Korcz pochwaliła się ciążowymi krągłościami. Brzuch jest naprawdę spory. Zdradziła też płeć dziecka. Komentuje Lewandowska,__label__2
Katarzyna Figura już tak nie wygląda. Wróciła na salony i pochwaliła się nową fryzurą. Postawiła na modny trend,__label__2
Korwin-Piotrowska masakruje najnowszy film z Sochą i Wieniawą. "To jest złe głupie nieśmieszne". Głos zabrała też Sonia Bohosiewicz,__label__2
Zakłady bukmacherskie typują jakiej płci będzie dziecko Lewandowskich. Znamy kurs na chłopca i dziewczynkę,__label__2
Kim jest Anna Maria Sieklucka? To ona zagra Laurę w filmie na podstawie książki "365 dni" Blanki Lipińskiej,__label__2
Margaret zawiesza karierę! "Ostatni rok okazał się kosztowny dla mojego zdrowia. Obiecuję wrócić jak tylko poukładam wszystko w sobie",__label__2
"365 dni". Znana jest już cała obsada erotyku Blanki Lipińskiej. Nie brakuje mocnych nazwisk,__label__2
Doda w mini eksponuje swoją sylwetkę. Fani oczarowani: Najlepsze nogi w show-biznesie,__label__2
Maffashion i Sebastian Fabijański na salonach. Choć na ściance pozował tylko on fotoreporterzy przyłapali ich razem,__label__2
Nie żyje iluzjonista z "Mam Talent". Tomasz Kabis przegrał walkę z rakiem,__label__2
Seks w "Big Brotherze". Wiktor przespał się ze swoją dziewczyną. Pokazano więcej niż za czasów Frytki w jacuzzi,__label__2
Donald Tusk z wnuczką w Brukseli. Polityk pokazał archiwalne zdjęcie. Fani: "Dziadek na medal",__label__2
Viki Gabor jeszcze nie wróciła do szkoły. "Nie mam za bardzo na to czasu". 12-latka poświęciła się karierze,__label__2
Margaret zrezygnowała z międzynarodowej kariery. "Skończyłam ten kontrakt". Wycofa się z show-biznesu na dobre?,__label__2
Małgorzata Socha zazwyczaj pozuje z córkami. Teraz zrobiła wyjątek i na zdjęciu pokazała syna. Stanisław nieźle wyrósł i ma długie kręcone włosy,__label__2
Klaudia Halejcio udekorowała sypialnię. "Moment kiedy zadowolona ułożyłaś ładną kompozycję z poduszek". Pięknie i pastelowo,__label__2
Katarzyna Warnke wypoczywa w Miami. Pokazała widok z okna. Fani zazdrośni ale zachwyceni: "Lepiej mieć nieprzespane noce nad oceanem",__label__2
Melania Trump jest inspiracją dla wielu kobiet. Jedna z nich by wyglądać jak Pierwsza Dama USA wydała na operacje ponad 65 tys. dolarów,__label__2
Księżna Kate przybyła na szczyt NATO. Postawiła na zieloną sukienkę podkreślającą talię. Wyróżniała się z tłumu!,__label__2
"Wiedźmin": Henry Cavill przyjedzie do Polski promować serial. Pojawią się też odtwórczynie głównych ról - Anya Chalotra i Freya Allan,__label__2
Kuba Wojewódzki zażartował na Instagramie z Kamila Durczoka. Nawiązał do jego ostatnich problemów z prawem,__label__2
Anna Czartoryska-Niemczycka wyleciała na wakacje i pochwaliła się zdjęciem z dziećmi. Jakie one duże,__label__2
Królowa Elżbieta II żyje i ma się świetnie! Monarchini spotkała się z politykami podczas szczytu NATO. Tryskała energią i stale się uśmiechała,__label__2
Córka Figurskiego i Moro zamieszkała z ojcem. Dziennikarka milczy ale głos zabrał jej menedżer. "Sonia postanowiła nadrobić stracony czas",__label__2
Donald Trump z żoną powitani przez książęcą parę. Melania wyglądała przy Camilii jak prawdziwa ikona mody. Spójrzcie tylko na jej buty. Klasa i styl,__label__2
Donald Trump przylatuje do Wielkiej Brytanii. Media przypominają co mówił o zdjęciach księżnej Kate topless,__label__2
Agnieszka Kotońska pochwaliła się swoją sylwestrową kreacją. Celebrytka zaszalała i znów zmieniła fryzurę. "Jak nastolatka",__label__2
Andrzej Przeradzki nie żyje. Mąż Magdy Umer zmarł po długiej walce z chorobą. Wzruszającym wpisem podzieliła się Krystyna Janda,__label__2
Melania Trump nie śpi z Donaldem Trumpem. Ich sypialnie są na innych piętrach Białego Domu,__label__2
Królowa Elżbieta II nie żyje? Takie informacje podawały zagraniczne media. Ostatnie zdjęcie mówi jednak zupełnie co innego - ma się świetnie,__label__2
"M jak Miłość". Mikołaj Roznerski i Adriana Kalska pokazali zdjęcie ślubne. "Zrobiliśmy to!". Piękni,__label__2
Lil Bub nie żyje. Drugi najsławniejszy kot internetu odszedł za tęczowy most,__label__2
Kamil Durczok przyznał się do winy! Podrobił podpis żony aby dostać wielomilionowy kredyt,__label__2
Julia Roberts na Fashion Awards w Londynie zachwyciła na ściance. Założyła nieoczywistą kreację,__label__2
Andrzej Dużyński odnosi się do swojego romansu i wspomina o Maryli Rodowicz: "Nawet nie wie że mogła zostać wdową". Rozwód wkracza w kolejną fazę konfliktu,__label__2
Katarzyna Skrzynecka świętuje 49. urodziny. Napisała wiersz. "W rytmie samby tyłkiem kręcę więc mnie klepnij weń". 100 lat!,__label__2
Przemysław Saleta komentuje głośny wywiad swojej córki. "Mówienie że nie mamy kontaktu jest bzdurą",__label__2
Natalia Siwiec oficjalnie nominowana do Biologicznej Bzdury Roku - zaraz obok Wojciecha Cejrowskiego. Napisała swoją opinię o tym skąd bierze się czerniak,__label__2
Andrzej Duda w świątecznym nastroju zachwyca się choinką w Pałacu Prezydenckim. "Cudo". Ozdoby są wyjątkowe,__label__2
Marta Żmuda Trzebiatowska zaprezentowała nową fryzurę. Fani pod wrażeniem: Świetna zmiana,__label__2
"Rolnik szuka żony". Seweryn odrzucił Marlenę i związał się z nową kobietą. Pokazał ich wspólne zdjęcie."Jestem przy niej innym człowiekiem",__label__2
Kim jest żona Szymona Hołowni? Urszula Brzezińska-Hołownia jest wyjątkową kobietą - jedną z bardzo niewielu w polskiej armii,__label__2
Laura Samojłowicz pomyliła salony z siłownią. Na czerwonym dywanie zjawiła się w sportowej stylizacji. Całość dopełniła czapka z daszkiem,__label__2
"Zniewolona" wraca z trzecim sezonem! Wiemy ile będzie odcinków i na jakim etapie jest produkcja,__label__2
Anna Lewandowska z dumą prezentuje ciążowy brzuszek na Instagramie. Przy okazji zdradziła w którym jest miesiącu,__label__2
Martyna Wojciechowska ma naprawdę zdolną córkę. Marysia prowadzi Instagram na którym publikuje swoje rysunki. "Wiem wiem za dużo anatomii",__label__2
Maja Bohosiewicz licytuje swoją suknię ślubną. Kreacja nieco przetarta ale cel szczytny,__label__2
Anna Wendzikowska zabrała córkę na pierwszą wizytę do fryzjera. 4-letnią Kornelię strzygł ulubieniec polskich gwiazd. Dziewczynka ma modną fryzurę,__label__2
Anna Lewandowska nagrana z córką. "Kogo Klarcia kochasz najbardziej?" Odpowiedź dwulatki zaskakuje,__label__2
Meghan Markle przed księciem Harrym spotykała się z kucharzem. Powód rozstania? Dosyć intrygujący,__label__2
Salma Hayek chwali się ponętnym ciałem i smukłą talią. Figury pozazdrościłaby jej niejedna kobieta w jej wieku,__label__2
Edyta Pazura już przystroiła dom świątecznymi ozdobami. Kiedy ich szukała miała miejsce urocza chwila. Chodzi o jej syna Antosia,__label__2
Anna i Robert Lewandowscy na gali Złotej Piłki. Spójrzcie na odważną kreację trenerki. Mocno podkreśliła brzuch. Jest już całkiem spory,__label__2
Córka Martyny Wojciechowskiej zabawiła się w makijażystkę. Spójrzcie jak Marysia pomalowała mamę. Nie żałowała cieni do oczu,__label__2
Kamil D. został zatrzymany przez policję. Z nieoficjalnych informacji wynika że chodzi o weksle,__label__2
Cekinowa Kasia Tusk czeka na męża w łóżku. Dodała przekorny opis: Słyszałyście kiedyś tę legendę?,__label__2
Aneta z programu "Rolnik szuka żony" wyszła za mąż! Decyzja Marka bardzo w tym pomogła,__label__2
Dorota Szelągowska zdradziła co trzyma w szafie. Jest też imponująca kolekcja butów,__label__2
Melania Trump pokazała ozdobiony Biały Dom na święta Bożego Narodzenia. Efekt? Spektakularny,__label__2
Mikołaj Krawczyk na świątecznym zdjęciu z Sylwią Juszczak i córką. "Fajnie że się w życiu znaleźliście",__label__2
Maffashion spytana wprost o powrót do Czarka i romans z Fabijańskim. "Zagubiłaś się". Na odpowiedź blogerki nie trzeba było długo czekać,__label__2
Paweł Orleański krytykuje TVP. "Absolutny powrót do przeszłości". Skomentował też swoje zwolnienie,__label__2
Wiemy jaki tytuł otrzyma księżna Camilla kiedy książę Karol zasiądzie na tronie,__label__2
Nagrano świąteczny odcinek "Rolnika...". Wiemy czy związki Jakuba i Ani oraz Adriana i Ilony przetrwały. Ich gesty nie kłamią,__label__2
Joanna Racewicz została zaatakowana na Instagramie. "Twarz manekin". Nie dała się sprowokować i odpowiedziała z klasą,__label__2
Hailey Bieber w końcu skomentowała namnażające się plotki na temat ciąży. Przy okazji zdradziła swój sekret,__label__2
Shelley Morrison nie żyje. Gwiazda serialu "Will i Grace" miała 83 lata,__label__2
Filip Chajzer ponosi konsekwencje ostatniego występku. Widzowie domagają się usunięcia prezentera z "DD TVN". Powstała specjalna petycja,__label__2
Olga Bołądź i Wojciech Zieliński razem? Tylko w "Dobrze się kłamie",__label__2
Karol Strasburger o porodzie młodej żony. "To nie jest przyjemny widok". Zdradził jednak że "kangurował" córkę,__label__2
Paulina Holtz pochwaliła się nowymi kafelkami. Znalazła je na śmietniku. Efekt końcowy robi wrażenie,__label__2
Agata Rubik pokazała zdjęcie z mamą. Fani zachwyceni. "Wyglądacie jak siostry",__label__2
Joanna Krupa pokazała pokój córki. Znajduje się w nim mnóstwo pluszaków a króluje pudrowy róż. Asha będzie prawdziwą księżniczką,__label__2
Anna Lewandowska wyznała że jej druga ciąża nie była planowana. Zdradziła też jak wyglądały jej pierwsze dni po narodzinach Klary,__label__2
Kandydatka Seweryna z "Rolnika..." nie pojawiła się w finale bo spodziewa się dziecka! Opowiedziała o swojej nowej miłości,__label__2
Roksana Węgiel namalowała obraz. Jest wyjątkowy. Widać że ma do tego talent. Trafił na licytację,__label__2
Anna Lewandowska pochwaliła się sylwestrową kreacją! Jest szał ale naszą uwagę zwraca coraz większy brzuszek,__label__2
Ania Bardowska z "Rolnik szuka żony" wydaje książkę dla dzieci. "To taki wierszyk o życiu na wsi",__label__2
Suknia ślubna Julki z "Przyjaciółek" zachwyciła internautki. Wszystkie pytają gdzie można ją kupić a my już to wiemy,__label__2
"Rolnik szuka żony". Spotkanie Seweryna i Marleny było gorące. Polały się łzy i padły ostre słowa. "Chciał żebym kłamała",__label__2
"Rolnik szuka żony". Adrian i Ilona też odnaleźli miłość dzięki programowi. W finałowym odcinku nie ukrywali swojego uczucia i okazywali sobie sporo czułości,__label__2
"Rolnik szuka żony". Kuba i Ania stworzyli udany związek. Myślą już o ślubie? "Wygrałem milion",__label__2
"Rolnik szuka żony". Sławomir i Marta nie są już razem. W finałowym odcinku Marta poznała powód. "Miesiąc mnie zwodziłeś",__label__2
Krupińska o karierze Viki Gabor. "Piosenka genialna ale zestresowałam się po jej występie". Sama zaśpiewała nam też przed kamerą. Talent!,__label__2
Anna Wendzikowska pochwaliła się zdjęciem z córką. Internauci zwrócili uwagę na coś innego. "Kiedy i tak chodzi tylko o pupę". Zripostowała,__label__2
Aneta Zając pochwaliła się nową fryzurą. Przedziałek na środku bardzo jej pasuje! "Rewelacja!",__label__2
Viki Gabor ofiarą rasistowskich komentarzy i obrzydliwego hejtu. Sprawa trafi do prokuratury,__label__2
Internautka zarzuciła Małgorzacie Rozenek że ma 50 lat. Gwiazda nie wytrzymała i odpowiedziała. Komentarz pójdzie fance w pięty,__label__2
Elżbieta II już ubrała choinkę! Drzewko jest bardzo wysokie i wisi na nim mnóstwo bombek. Postawiła na piękny kolor,__label__2
Nergal zdeptał obraz Matki Boskiej. Jego karygodne zachowanie skomentowała Doda. "Niektórzy nie doceniają drugiej szansy",__label__2
Kate i William piekli ciasta z pisarką Merry Berry. Spójrzcie na sylwetkę księżnej. Te zdjęcia mówią wszystko na temat jej czwartej ciąży,__label__2
"The Voice of Poland". Internauci wyśmiali finałową stylizację Barona. Porównali go do postaci z... Atomówek. Mamy jego komentarz,__label__2
Edyta Górniak wyleciała do Los Angeles i spotkała Miley Cyrus z chłopakiem. Pochwaliła się wspólnym zdjęciem,__label__2
"Rolnik". Manowska o zachowaniu Marleny. Zdradziła dlaczego chciała by stacja wyemitowała burzliwą rozmowę uczestniczki z Sewerynem,__label__2
Dorota Szelągowska oburzona zachowaniem Filipa Chajzera w "DD TVN". "To było strasznie słabe". Jej komentarz ma sens,__label__2
"The Voice of Poland". Alicja Szemplińska o wygranej. Zdradziła co dało jej siłę do zwycięstwa,__label__2
Agnieszka Kaczorowska opowiedziała nam o swoim porodzie. "Dostaję zadanie robię" [TYLKO U NAS],__label__2
Kuba Wojewódzki zamieścił zdjęcie sprzed 30 lat. Fani są zgodni: "Teraz wyglądasz lepiej",__label__2
Joanna Krupa zapytana o bóle porodowe. Odpowiedziała jednym słowem,__label__2
"Mam Talent". Finał już za nami. Zwycięzca mógł być tylko jeden,__label__2
Olga Kalicka zapominała swoich kwestii na planie. "Miałam kłopoty z myśleniem. "Ciąża wyżera mózg",__label__2
Anna Lewandowska pokazała nowe zdjęcie Klary. Jaka ona duża!,__label__2
Doda w mocnych słowach o "My Way" z Edytą Górniak. "Po prostu się ośmieszyła",__label__2
Anna Lewandowska z Klarą kibicuje Robertowi. Fani zachwyceni. "Jaka matka taka córka!",__label__2
Glaca się broni. Odpowiada dlaczego nie płaci alimentów. Wyjawił ile wynosi jego dług komorniczy,__label__2
Monika Zamachowska jest zachwycona swoim bezrobociem: "Jestem w stanie który można nazwać euforycznym". Zdradziła jak spędza wolne dni,__label__2
Caitlyn Jenner szczerze o kontaktach z Khloe Kardashian. Ich stosunki są bardzo napięte,__label__2
Maryla Rodowicz komentuje zachowanie męża który zabrał jej samochód. "Specjalnie wybrał sobie taki termin",__label__2
Kacper Kuszewski wraca do grania w serialach i pojawi się w hitowej produkcji. Wcieli się w postać adoratora głównej bohaterki,__label__2
Antek Smykiewicz zrobił niespodziankę swoim fanom. Dodał niepublikowane do tej pory zdjęcia ze ślubu i pochwalił się żoną,__label__2
Daria Zawiałow przeszła metamorfozę. Mocno skróciła włosy. Nową fryzurą pochwaliła się na Instagramie: Małe zmiany!,__label__2
Meghan Markle i książę Harry przebywają na urlopie. Para przez przypadek zdradziła gdzie się udała. Nie są to Stany Zjednoczone,__label__2
Anna Kalczyńska zdradziła jak urządziła swój piętrowy dom. Wyleguje się na kanapie a fani doceniają jej gust: Piękne wnętrze,__label__2
Marcelina Zawadzka dementuje plotki na temat związku z Grudowiczem i rozpływa się nad swoim eks Rafałem Jonkiszem [TYLKO U NAS],__label__2
Młodsza siostra Wieniawy pozowała na czerwonym dywanie. Była nieco skrępowana ale uśmiechała się radośnie. Pójdzie w ślady Julii?,__label__2
Czy Agnieszka Kaczorowska planuje kolejne dziecko? Jej odpowiedź rozwiewa wszelkie wątpliwości [TYLKO U NAS],__label__2
Maria Konarowska urodziła. Zdradziła jakie imię wybrała dla córki. Oryginalne. Komentuje m.in. Agnieszka Woźniak-Starak,__label__2
"Rolnik szuka żony". Natalia i Diana zostały przyjaciółkami. Teraz dołączyła do nich kolejna uczestniczka z programu,__label__2
Księżna Kate spędziła dwa dni w szpitalu na oddziale położniczym. Powód? Chwyta za serce,__label__2
Maffashion i Sebastian Fabijański potwierdzili związek. Mamy na to dowody!,__label__2
Justin i Hailey Bieberowie pokazali zupełnie nowe zdjęcie ze ślubu. Jest bardzo zmysłowe. Uwagę zwraca też opis,__label__2
Magdalena Adamowicz we wzruszającym wywiadzie o mężu: Mam w szafie wszystkie jego perfumy i kapcie. Powiedziała też o jego zabójcy,__label__2
Aneta Zając pokazała odważne zdjęcie w samej halce. Internauci nie dowierzają: "Ale zmiana. Cudownie wyglądasz",__label__2
